increment,branch,row,column,oti,analytic_reference,extended_precision_reference,reference_spread,reference_spread_relative,matrix_scale,structural_zero_floor,relative_tolerance,absolute_error,relative_error,reference_classification,judged_by,agrees,justification
7,plastic,6,5,0.0,0.0,0.0,0.0,0.0,238362.76083467092,2.383627608346709e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.384e-07, which is 1e-12 of the largest entry of the same tangent (2.383628e+05), so it is a zero of the matrix; the value is 0.000e+00"
7,plastic,6,6,71475.78132376545,71475.78132376545,71475.78132376443,1.0186340659856796e-09,1.4251457586333337e-14,238362.76083467092,2.383627608346709e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 7.147578e+04; the extended-precision difference confirms the reference to 1.425e-14 relative"
8,plastic,1,1,167547.91804362193,167547.918043622,167547.91804362193,5.820766091346741e-11,3.474090373257442e-16,233647.5925107294,2.3364759251072937e-07,1e-09,5.820766091346741e-11,3.474090373257442e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.675479e+05; the extended-precision difference confirms the reference to 3.474e-16 relative"
8,plastic,1,2,166226.04097818903,166226.04097818898,166226.04097819098,2.0081643015146255e-09,1.2080924803942714e-14,233647.5925107294,2.3364759251072937e-07,1e-09,5.820766091346741e-11,3.5017173344761903e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.208e-14 relative"
8,plastic,1,3,166226.04097818903,166226.04097818898,166226.04097819098,2.0081643015146255e-09,1.2080924803942714e-14,233647.5925107294,2.3364759251072937e-07,1e-09,5.820766091346741e-11,3.5017173344761903e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.208e-14 relative"
8,plastic,1,4,0.0,0.0,6.356220056549511e-75,6.356220056549511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,1,5,0.0,0.0,6.356220056549511e-75,6.356220056549511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,1,6,0.0,0.0,6.356220056549511e-75,6.356220056549511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,2,1,166226.04097818903,166226.04097818898,166226.04097818903,5.820766091346741e-11,3.5017173344761903e-16,233647.5925107294,2.3364759251072937e-07,1e-09,5.820766091346741e-11,3.5017173344761903e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 3.502e-16 relative"
8,plastic,2,2,233647.59251072936,233647.5925107294,233647.59251072883,5.529727786779404e-10,2.366695811995354e-15,233647.5925107294,2.3364759251072937e-07,1e-09,2.9103830456733704e-11,1.245629374734397e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336476e+05; the extended-precision difference confirms the reference to 2.367e-15 relative"
8,plastic,2,3,100126.36651108162,100126.36651108164,100126.36651108018,1.4551915228366852e-09,1.453354968868894e-14,233647.5925107294,2.3364759251072937e-07,1e-09,1.4551915228366852e-11,1.453354968868894e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.001264e+05; the extended-precision difference confirms the reference to 1.453e-14 relative"
8,plastic,2,4,0.0,0.0,-3.247199376715511e-75,3.247199376715511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,2,5,0.0,0.0,-3.247199376715511e-75,3.247199376715511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,2,6,0.0,0.0,-3.247199376715511e-75,3.247199376715511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,3,1,166226.04097818903,166226.04097818898,166226.04097818903,5.820766091346741e-11,3.5017173344761903e-16,233647.5925107294,2.3364759251072937e-07,1e-09,5.820766091346741e-11,3.5017173344761903e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 3.502e-16 relative"
8,plastic,3,2,100126.36651108162,100126.36651108164,100126.36651108018,1.4551915228366852e-09,1.453354968868894e-14,233647.5925107294,2.3364759251072937e-07,1e-09,1.4551915228366852e-11,1.453354968868894e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.001264e+05; the extended-precision difference confirms the reference to 1.453e-14 relative"
8,plastic,3,3,233647.59251072936,233647.5925107294,233647.59251072883,5.529727786779404e-10,2.366695811995354e-15,233647.5925107294,2.3364759251072937e-07,1e-09,2.9103830456733704e-11,1.245629374734397e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336476e+05; the extended-precision difference confirms the reference to 2.367e-15 relative"
8,plastic,3,4,0.0,0.0,-3.247199376715511e-75,3.247199376715511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,3,5,0.0,0.0,-3.247199376715511e-75,3.247199376715511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,3,6,0.0,0.0,-3.247199376715511e-75,3.247199376715511e-75,1.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,4,1,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
